PSET1,PSET2,PSET3,PSET4,PSET5,PSET6,QUIZ1,QUIZ2,FINAL,PSET_ZEROS,QUIZ_ZEROS,FALL,MALE,YEAR,COURSE_6,COURSE_8,COURSE_18,GRADE
0.446794872,0.649358974,0.032692308,0.772115385,0.286538462,0.991025641,0.316239323,1.551282045,3.233974352,0,0,0,0,2,0,0,1,3
0.396794872,0.599358974,0.132692308,0.872115385,0.286538462,0.991025641,-1.183760677,1.717948725,3.567307682,0,0,0,0,3,1,0,0,3
0.096794872,0.099358974,0.582692308,0.472115385,1.186538462,0.641025641,-0.017094017,3.551282045,0.733974362,0,0,0,1,2,0,0,1,3
0.346794872,-0.450641026,0.032692308,0.722115385,-0.463461538,-1.508974359,2.649572643,2.384615385,3.567307682,0,0,0,0,2,1,0,1,3
0.396794872,0.599358974,0.582692308,0.322115385,1.186538462,0.991025641,0.316239323,2.551282045,0.067307702,0,0,0,1,2,1,0,0,3
0.496794872,0.649358974,-0.317307692,0.322115385,0.286538462,0.241025641,2.316239323,0.051282045,2.900641022,0,0,0,0,2,0,0,1,3
0.396794872,-0.450641026,0.432692308,0.872115385,1.186538462,0.991025641,-0.017094017,0.384615385,3.067307702,0,0,0,1,2,1,0,0,3
0.346794872,-0.450641026,-0.017307692,-0.977884615,0.886538462,-0.208974359,1.649572643,3.217948725,2.233974362,0,0,0,0,2,1,0,0,3
-0.003205128,-0.950641026,0.582692308,0.122115385,-0.563461538,-0.408974359,1.482905983,2.384615385,3.900641012,0,0,0,0,2,0,0,1,3
0.396794872,-0.550641026,-0.817307692,0.372115385,0.286538462,0.141025641,3.316239323,2.717948725,0.567307682,0,0,0,0,2,1,0,0,3
0.446794872,0.649358974,0.382692308,0.572115385,0.286538462,0.591025641,2.149572643,-0.282051275,0.733974362,0,0,0,1,2,1,0,0,3
0.296794872,0.299358974,0.482692308,0.372115385,1.186538462,0.091025641,2.149572643,1.551282045,-0.932692318,0,0,0,1,2,0,0,1,3
0.346794872,0.749358974,0.482692308,0.872115385,0.936538462,0.491025641,-0.017094017,0.384615385,0.567307682,0,0,0,1,2,1,0,0,3
-0.453205128,0.499358974,0.532692308,-1.877884615,1.186538462,0.591025641,1.149572643,0.551282045,2.567307692,0,0,0,0,2,1,0,0,3
0.246794872,0.549358974,0.132692308,0.472115385,0.036538462,0.391025641,2.482905983,2.051282045,-1.766025628,0,0,0,0,2,0,0,1,3
0.396794872,0.349358974,-0.267307692,0.822115385,0.686538462,0.891025641,-0.017094017,-0.448717955,2.067307682,0,0,0,1,2,1,0,0,3
-0.003205128,-0.250641026,0.482692308,0.222115385,-0.063461538,-0.058974359,-0.183760677,0.717948725,3.400641032,0,0,0,1,3,1,0,1,3
0.496794872,0.649358974,0.382692308,-1.627884615,0.286538462,0.391025641,0.316239323,-0.948717955,4.233974372,0,0,0,1,4,0,1,0,3
0.346794872,0.749358974,0.582692308,0.672115385,-0.063461538,0.591025641,2.149572643,-0.782051275,-0.099358978,0,0,0,1,2,1,0,0,3
0.096794872,-0.900641026,0.432692308,0.422115385,0.436538462,0.591025641,1.649572643,0.051282045,1.067307692,0,0,0,0,2,1,0,0,3
0.196794872,0.049358974,-0.517307692,0.122115385,1.186538462,-0.058974359,1.649572643,0.051282045,0.900641012,0,0,0,0,2,1,0,0,3
0.496794872,0.449358974,0.482692308,0.872115385,0.286538462,0.641025641,0.149572643,-0.782051275,0.733974362,0,0,0,1,2,1,0,1,3
-0.153205128,0.749358974,-0.567307692,0.472115385,-0.813461538,0.691025641,1.649572643,0.717948725,0.567307682,0,0,0,1,3,1,0,0,3
0.446794872,0.649358974,0.332692308,0.872115385,-0.063461538,-2.108974359,0.816239323,1.384615385,0.900641012,0,0,0,1,4,0,0,0,3
0.396794872,-0.450641026,0.482692308,0.722115385,0.136538462,-0.008974359,2.816239323,-0.948717955,0.067307702,0,0,0,0,2,1,0,0,3
-2.453205128,0.649358974,0.582692308,0.472115385,0.436538462,-1.508974359,-2.017094017,1.884615385,5.067307682,0,0,0,1,1,1,0,0,3
0.496794872,0.749358974,0.482692308,0.772115385,1.186538462,0.991025641,-1.517094017,-3.115384615,3.067307702,0,0,0,0,2,0,0,1,3
0.196794872,0.299358974,0.332692308,-0.027884615,0.286538462,0.591025641,0.982905983,-1.115384615,1.400641022,0,0,0,0,2,1,0,0,3
0.146794872,-0.500641026,0.532692308,-1.277884615,-0.713461538,0.591025641,-1.017094017,-0.115384615,4.900641032,0,0,0,1,1,1,0,0,3
-0.003205128,-0.150641026,0.182692308,0.872115385,0.136538462,-0.108974359,2.149572643,-0.948717955,0.400641032,0,0,0,0,2,1,0,0,3
-0.203205128,0.699358974,-1.767307692,0.222115385,0.036538462,0.241025641,-1.017094017,1.551282045,2.733974372,0,0,0,0,2,1,0,0,3
0.496794872,0.399358974,0.332692308,0.872115385,1.186538462,0.791025641,-0.850427357,-0.448717955,-0.432692308,0,0,0,1,2,1,0,0,2
0.146794872,0.649358974,0.432692308,0.722115385,0.286538462,0.991025641,-0.517094017,-2.115384615,1.733974352,0,0,0,0,1,1,0,0,2
0.346794872,0.349358974,0.482692308,0.722115385,0.286538462,0.391025641,0.816239323,0.384615385,-1.766025628,0,0,0,1,4,1,0,0,2
0.046794872,-0.250641026,-0.117307692,-1.927884615,0.286538462,0.041025641,1.316239323,1.884615385,0.400641032,0,0,0,0,1,1,0,0,2
0.346794872,0.049358974,-0.917307692,0.472115385,0.286538462,0.491025641,1.816239323,1.384615385,-2.266025638,0,0,0,0,2,1,0,0,2
0.396794872,0.749358974,0.482692308,0.722115385,0.036538462,0.191025641,1.816239323,0.884615385,-3.766025638,0,0,0,1,2,1,0,0,2
-0.353205128,0.749358974,0.582692308,0.722115385,-0.113461538,-0.408974359,-3.017094017,2.217948725,0.733974362,0,0,0,0,2,1,0,0,2
-0.453205128,-0.650641026,-0.217307692,-1.827884615,1.086538462,0.641025641,2.482905983,0.384615385,-0.432692308,0,0,0,1,1,1,0,0,2
-0.003205128,0.649358974,0.382692308,-0.327884615,0.036538462,0.991025641,-1.350427357,1.551282045,-0.932692318,0,0,0,1,2,0,0,1,2
0.146794872,-0.600641026,-0.117307692,-0.627884615,-1.313461538,-1.508974359,1.649572643,-1.448717955,4.567307702,0,0,0,1,2,1,0,0,2
0.296794872,0.699358974,0.282692308,-1.627884615,-1.313461538,0.991025641,1.316239323,0.217948725,-0.932692318,0,0,0,1,2,1,0,0,3
0.146794872,0.499358974,0.582692308,-0.177884615,0.786538462,0.491025641,0.482905983,-1.948717955,-1.432692298,0,0,0,0,2,1,0,0,2
0.446794872,0.749358974,0.482692308,0.722115385,-0.463461538,0.491025641,-3.683760677,-0.282051275,0.733974362,0,0,0,1,2,1,0,0,2
0.246794872,0.749358974,0.282692308,0.872115385,0.036538462,0.591025641,1.316239323,-2.115384615,-2.932692298,0,0,0,0,2,1,0,0,2
0.296794872,0.649358974,0.482692308,0.372115385,0.936538462,-0.058974359,-2.183760677,2.551282045,-4.266025648,0,0,0,1,2,1,0,0,2
0.096794872,-0.950641026,0.132692308,0.372115385,0.036538462,-1.608974359,0.816239323,-0.282051275,-0.099358978,0,0,0,0,2,1,0,0,2
0.146794872,0.199358974,0.582692308,0.372115385,0.936538462,0.091025641,-0.517094017,-0.448717955,-2.932692298,0,0,0,1,2,1,0,0,2
0.346794872,0.399358974,0.482692308,0.522115385,0.036538462,0.691025641,0.149572643,-2.115384615,-2.266025638,0,0,0,1,2,1,0,0,2
-2.303205128,-2.600641026,-1.667307692,-2.077884615,-1.313461538,-0.558974359,-0.183760677,2.717948725,6.067307702,0,0,0,0,2,0,0,1,2
0.196794872,0.249358974,0.032692308,-1.677884615,0.036538462,0.641025641,-2.017094017,-0.948717955,1.400641022,0,0,0,1,2,1,0,0,2
0.346794872,-0.200641026,0.582692308,0.122115385,0.886538462,-0.208974359,-0.683760677,-4.615384615,1.567307702,0,0,0,0,2,1,0,0,2
0.346794872,0.449358974,0.282692308,0.572115385,0.286538462,0.991025641,-2.683760677,-0.115384615,-2.432692318,0,0,0,1,2,1,0,0,2
-0.053205128,0.399358974,0.432692308,0.072115385,0.036538462,0.291025641,1.816239323,-1.115384615,-4.432692298,0,0,0,1,2,1,0,0,2
0.096794872,0.449358974,0.482692308,0.622115385,0.036538462,0.991025641,-2.183760677,-0.448717955,-2.599358968,0,0,0,0,3,1,0,0,2
-0.503205128,-1.100641026,-0.217307692,-1.527884615,-0.713461538,0.141025641,0.482905983,1.384615385,-0.599358988,0,0,0,1,2,1,0,0,2
0.446794872,0.549358974,0.282692308,0.372115385,-0.913461538,0.491025641,0.816239323,-2.115384615,-2.766025648,0,0,0,0,2,1,0,0,2
-0.003205128,0.349358974,-0.217307692,0.672115385,0.136538462,0.591025641,0.982905983,-3.448717955,-2.766025648,0,0,0,1,2,1,0,0,2
-0.003205128,0.049358974,0.432692308,0.472115385,0.936538462,0.541025641,-0.850427357,-0.782051275,-4.599358978,0,0,0,0,2,1,0,0,2
0.196794872,0.699358974,0.132692308,0.722115385,0.036538462,0.341025641,0.316239323,-1.448717955,-4.932692308,0,0,0,1,2,1,0,0,2
0.496794872,-0.450641026,0.282692308,-1.277884615,0.036538462,0.641025641,-2.350427357,-0.782051275,-0.766025638,0,0,0,1,2,1,0,1,2
0.446794872,-0.350641026,-1.567307692,0.572115385,-0.713461538,-0.958974359,-0.350427357,-0.782051275,-0.599358988,0,0,0,1,2,1,0,0,2
0.496794872,0.249358974,0.032692308,-1.227884615,-0.663461538,-0.758974359,-1.850427357,0.717948725,-1.432692298,0,0,0,0,3,0,1,1,2
-0.053205128,-0.650641026,-1.167307692,-0.877884615,-0.013461538,-0.558974359,0.649572643,-1.782051275,0.900641012,0,0,0,0,2,0,0,0,1
0.196794872,-0.150641026,0.432692308,0.022115385,0.786538462,0.041025641,-1.850427357,-0.948717955,-3.099358978,0,0,0,1,2,1,0,0,2
-0.203205128,0.149358974,0.332692308,-1.877884615,0.936538462,-0.158974359,-0.350427357,-0.948717955,-4.432692298,0,0,0,1,2,1,0,0,2
0.346794872,-0.250641026,0.482692308,0.622115385,0.286538462,0.591025641,-1.683760677,-2.282051275,-4.766025628,0,0,0,1,2,1,0,0,2
-0.253205128,-0.750641026,-1.067307692,0.722115385,-0.013461538,-0.908974359,-0.850427357,-0.948717955,-2.599358968,0,0,0,1,2,0,0,1,2
0.146794872,-0.500641026,-0.067307692,-0.027884615,-1.913461538,0.241025641,-2.517094017,-1.782051275,-0.599358988,0,0,0,1,3,1,0,0,2
0.196794872,0.399358974,0.132692308,0.622115385,1.036538462,-0.008974359,-0.350427357,-7.782051275,-1.266025648,0,0,0,0,3,0,0,0,2
0.196794872,0.199358974,0.332692308,0.722115385,0.936538462,0.991025641,-4.183760677,-2.782051275,-4.266025648,0,0,0,0,2,1,0,0,2
0.296794872,-0.600641026,0.432692308,-1.377884615,0.036538462,0.191025641,-1.017094017,-4.115384615,-2.099358988,0,0,0,0,2,0,0,1,2
-0.553205128,-2.950641026,-0.467307692,0.222115385,0.036538462,0.891025641,-2.517094017,-1.948717955,-1.099358968,0,0,0,1,2,1,0,0,2
-0.003205128,0.549358974,0.532692308,0.722115385,0.036538462,-0.008974359,-3.350427357,-4.782051275,-2.099358988,0,0,0,0,2,0,0,1,2
0.496794872,-0.550641026,0.182692308,-0.527884615,-0.113461538,0.491025641,-0.350427357,-1.782051275,-6.432692308,0,0,0,0,1,1,0,0,2
-0.853205128,0.199358974,-0.217307692,-1.927884615,-1.313461538,-1.858974359,-1.517094017,-1.448717955,0.233974352,0,0,0,0,2,0,0,1,2
0.196794872,0.249358974,0.282692308,0.872115385,-0.613461538,0.691025641,-2.017094017,-3.282051275,-5.766025648,0,0,0,0,3,1,0,0,2
-0.103205128,-0.850641026,-1.667307692,0.022115385,0.186538462,-0.408974359,0.816239323,-3.115384615,-4.599358978,0,0,0,0,2,1,0,0,2
0.446794872,0.749358974,-0.217307692,0.722115385,0.136538462,-0.158974359,-2.017094017,-2.282051275,-7.099358968,0,0,0,1,2,1,0,0,2
-0.953205128,-0.550641026,-1.617307692,0.472115385,-2.463461538,-1.058974359,-0.517094017,-1.448717955,-1.932692308,0,0,0,1,2,1,0,0,2
-0.103205128,0.749358974,-0.967307692,-1.627884615,-1.313461538,-1.858974359,-0.017094017,1.051282045,-6.099358978,0,0,0,1,4,1,0,0,2
0.296794872,-0.850641026,-1.917307692,0.772115385,-0.113461538,-0.058974359,-1.850427357,-0.782051275,-5.766025648,0,0,0,1,1,1,0,0,1
0.246794872,0.699358974,0.232692308,0.872115385,0.286538462,0.491025641,-2.850427357,-3.782051275,-6.599358988,0,0,0,1,3,1,0,0,1
-1.103205128,-0.150641026,0.182692308,0.072115385,0.286538462,-0.358974359,-3.850427357,-1.948717955,-3.932692318,0,0,0,1,2,0,0,0,1
-0.403205128,-0.450641026,0.382692308,0.572115385,-0.163461538,0.241025641,-5.183760677,-0.282051275,-5.766025648,0,0,0,1,2,1,0,0,1
-0.453205128,-1.100641026,-0.067307692,-1.227884615,0.036538462,-1.808974359,-0.517094017,-2.282051275,-4.766025628,0,0,0,1,2,1,0,0,1
-0.403205128,-0.250641026,-0.367307692,0.722115385,-1.663461538,0.091025641,-3.850427357,-2.948717955,-3.766025638,0,0,0,1,2,1,0,0,1
-0.303205128,0.449358974,0.282692308,0.572115385,-0.213461538,0.141025641,-2.683760677,-4.448717955,-6.432692308,0,0,0,1,2,1,0,0,1
0.446794872,0.649358974,-0.217307692,-1.627884615,1.036538462,-0.308974359,-2.350427357,-4.948717955,-6.266025628,0,0,0,1,2,1,0,0,1
-0.103205128,0.049358974,-0.067307692,0.472115385,0.036538462,-0.008974359,-2.850427357,-3.782051275,-7.766025628,0,0,0,1,1,1,0,0,1
-0.253205128,0.199358974,0.232692308,-0.727884615,0.036538462,-2.108974359,-2.183760677,-4.615384615,-6.099358978,0,0,0,1,2,0,0,0,1
-2.153205128,-0.000641026,0.082692308,0.872115385,0.936538462,0.991025641,-5.683760677,-4.115384615,-9.099358978,0,0,0,0,1,1,0,0,1
0.046794872,-0.350641026,0.082692308,0.872115385,-1.313461538,-1.608974359,-2.517094017,-3.948717955,-7.766025628,0,0,0,1,2,1,0,0,1
-0.153205128,-0.600641026,-0.817307692,0.072115385,0.036538462,0.991025641,-5.183760677,-6.282051275,-5.099358988,0,0,0,0,2,1,0,0,1
-0.203205128,0.449358974,-0.167307692,0.072115385,-1.413461538,-0.458974359,-2.850427357,-5.115384615,-8.432692318,0,0,0,1,1,0,0,1,1
-0.203205128,-0.200641026,-0.417307692,-0.077884615,-0.363461538,0.491025641,-4.017094017,-6.615384615,-8.266025638,0,0,0,1,2,1,0,0,1
-0.303205128,-1.900641026,-0.117307692,-0.627884615,0.086538462,0.241025641,-3.683760677,-7.115384615,-6.766025638,0,0,0,1,1,0,0,0,1
-0.703205128,-0.250641026,0.232692308,-1.827884615,-1.313461538,0.591025641,-4.350427357,-5.948717955,-8.932692298,0,0,0,0,3,1,0,0,1
-0.403205128,0.749358974,0.182692308,-1.627884615,-1.463461538,-1.858974359,-3.683760677,-5.948717955,-9.099358978,0,0,0,1,2,1,0,0,1
-2.253205128,-3.000641026,-1.317307692,-1.777884615,-1.463461538,-1.908974359,-5.017094017,-3.782051275,-6.432692308,0,0,0,1,4,0,0,1,1
0.246969696,0.457621818,0.100573424,0.234090908,0.595867768,0.711713286,4.229090909,3.15,8.649650345,0,0,0,1,5,0,0,0,3
-1.453030304,0.497621818,0.408265734,0.234090908,0.595867768,0.711713286,4.629090909,4.55,8.188111895,0,0,0,1,1,1,0,0,3
0.146969696,0.497621818,0.177496504,0.234090908,0.595867768,0.711713286,5.829090909,3.95,5.649650345,0,0,0,0,1,1,0,0,3
0.080303031,0.057621818,0.023650349,0.442424243,-1.449586777,0.096328671,5.429090909,4.35,7.957342655,0,0,0,1,1,1,0,0,3
-0.153030304,0.497621818,0.254419579,0.150757578,0.595867768,0.865559441,5.629090909,2.95,5.649650345,0,0,0,1,2,1,0,0,3
-0.053030304,-0.054378182,0.217496504,0.275757578,0.595867768,0.788636366,1.429090909,3.55,8.880419585,0,0,0,1,2,1,0,0,3
0.246969696,0.257621818,0.292881119,0.359090908,0.595867768,0.788636366,4.229090909,4.45,3.572727275,0,0,0,1,2,1,0,0,3
0.246969696,-0.062378182,0.215958044,0.192424243,0.141322313,-0.249825175,5.229090909,3.15,5.880419585,0,0,0,1,2,1,0,1,3
0.280303031,0.417621818,0.215958044,0.025757578,0.368595043,0.788636366,7.429090909,2.95,1.957342655,0,0,0,1,3,1,0,1,3
0.280303031,0.497621818,0.408265734,0.275757578,0.595867768,0.788636366,3.829090909,1.35,6.111188825,0,0,0,1,2,1,0,0,3
0.113636366,0.497621818,0.339419579,0.442424243,0.595867768,0.211713286,2.029090909,2.95,6.341958035,0,0,0,1,1,1,0,0,3
0.246969696,0.442021818,0.331342659,0.067424243,0.595867768,0.884790211,2.829090909,2.95,4.265034965,0,0,0,0,2,0,0,1,3
0.046969696,0.497621818,0.369804194,0.025757578,0.595867768,0.134790211,2.829090909,2.55,5.418881105,0,0,0,0,1,1,0,0,3
0.280303031,-0.342378182,0.408265734,0.317424243,0.504958678,0.711713286,4.029090909,1.55,4.957342655,0,0,0,1,1,1,0,0,3
0.246969696,0.297621818,0.177496504,-0.432575757,-0.085950412,-0.09597902,1.429090909,3.55,7.265034965,0,0,0,1,2,0,0,1,3
0.280303031,0.297621818,-0.014811191,0.234090908,-0.540495867,0.019405596,2.629090909,3.75,5.649650345,0,0,0,1,3,1,0,0,3
0.246969696,0.297621818,0.139034964,0.275757578,-0.313223142,0.519405596,3.629090909,-0.05,7.265034965,0,0,0,1,1,0,0,1,3
0.180303031,0.057621818,0.408265734,0.400757578,-0.767768597,0.788636366,-0.170909091,4.35,6.572727275,0,0,0,1,1,1,0,0,3
0.280303031,0.497621818,0.215958044,-0.182575757,0.595867768,0.788636366,3.029090909,0.95,5.418881105,0,0,0,1,1,1,0,0,3
0.280303031,-0.142378182,0.408265734,0.067424243,0.595867768,0.596328671,3.829090909,2.15,3.803496515,0,0,0,1,2,1,0,0,3
-0.319696969,-0.502378182,0.319419579,-0.140909092,0.595867768,0.230944056,3.229090909,3.35,4.495804205,0,0,0,0,3,1,0,0,3
0.146969696,-0.102378182,0.177496504,0.067424243,0.504958678,0.019405596,3.629090909,4.25,1.726573415,0,0,0,1,3,1,0,0,3
0.280303031,0.297621818,0.408265734,0.442424243,0.595867768,0.788636366,3.429090909,3.45,0.572727275,0,0,0,1,1,1,0,0,3
0.280303031,0.457621818,0.408265734,0.192424243,0.595867768,0.404020981,2.629090909,3.75,1.265034965,0,0,0,1,2,1,0,0,3
0.013636366,0.017621818,0.331342659,0.192424243,-0.767768597,-0.63444056,4.829090909,3.95,1.957342655,0,0,0,1,2,1,0,0,3
0.280303031,0.217621818,0.408265734,0.150757578,0.595867768,0.596328671,2.029090909,-0.05,5.649650345,0,0,0,1,1,1,0,0,3
0.280303031,0.297621818,0.212881119,0.109090908,0.595867768,0.788636366,3.829090909,2.15,1.265034965,0,0,0,1,2,0,1,1,3
-0.519696969,0.417621818,0.139034964,0.067424243,-1.676859507,0.519405596,4.629090909,3.15,2.649650345,0,0,0,1,2,1,0,0,3
0.246969696,0.097621818,0.215958044,0.150757578,-0.995041322,-0.90367133,2.029090909,2.55,5.649650345,0,0,0,1,2,1,0,0,3
0.280303031,-0.102378182,0.023650349,0.192424243,-0.540495867,0.788636366,3.229090909,3.35,1.726573415,0,0,0,1,1,0,0,1,3
0.280303031,0.497621818,0.408265734,0.442424243,0.595867768,0.865559441,0.229090909,3.45,1.957342655,0,0,0,0,2,1,0,0,3
0.080303031,0.417621818,0.276342659,0.359090908,0.595867768,-0.288286715,0.829090909,-1.45,7.726573415,0,0,0,1,2,1,0,0,3
0.146969696,0.497621818,0.292881119,0.192424243,-0.085950412,0.596328671,1.229090909,2.55,2.418881105,0,0,0,0,2,1,0,0,3
0.146969696,-0.062378182,-0.014811191,-0.307575757,0.368595043,-0.90367133,2.629090909,0.55,5.188111895,0,0,0,1,3,0,1,0,3
0.280303031,-0.022378182,0.331342659,0.150757578,0.595867768,0.211713286,2.229090909,1.75,1.957342655,0,0,0,1,3,0,0,0,3
0.280303031,0.137621818,0.408265734,0.359090908,0.368595043,0.596328671,1.429090909,-0.65,4.265034965,0,0,0,1,2,1,0,0,3
0.280303031,-0.022378182,0.331342659,0.234090908,0.595867768,0.788636366,2.629090909,-1.45,3.572727275,0,0,0,0,2,1,0,0,3
0.246969696,0.486021818,0.408265734,0.317424243,0.368595043,0.865559441,2.029090909,1.55,0.341958035,0,0,0,1,1,1,0,0,3
0.280303031,0.297621818,0.369804194,0.150757578,0.141322313,0.019405596,-0.970909091,3.35,2.880419585,0,0,0,0,2,1,0,0,3
0.280303031,-0.022378182,0.139034964,0.234090908,-0.313223142,0.788636366,-0.970909091,1.75,4.495804205,0,0,0,0,1,0,0,1,3
-0.186363634,0.377621818,0.408265734,0.192424243,0.368595043,0.134790211,0.229090909,0.95,3.803496515,0,0,0,1,2,1,0,0,3
0.280303031,0.137621818,0.408265734,0.067424243,0.141322313,0.096328671,2.229090909,0.75,1.726573415,0,0,0,1,1,1,0,0,3
0.080303031,0.337621818,0.143650349,0.275757578,-0.767768597,-0.749825175,3.829090909,1.15,1.495804205,0,0,0,1,2,1,1,0,3
0.146969696,0.257621818,0.177496504,-0.057575757,0.368595043,0.788636366,2.229090909,0.35,1.495804205,0,0,0,0,2,1,0,0,3
-0.253030304,0.096021818,-0.022118881,-0.015909092,-0.995041322,0.173251751,3.029090909,1.75,1.957342655,0,0,0,0,3,1,0,0,3
0.246969696,-0.062378182,0.331342659,0.025757578,0.504958678,0.788636366,2.829090909,0.15,0.803496515,0,0,0,1,2,1,0,0,3
-0.086363634,0.097621818,-0.020965036,0.025757578,-1.449586777,0.173251751,0.229090909,1.55,4.957342655,0,0,0,0,3,0,1,0,3
-0.053030304,-0.022378182,0.215958044,-0.057575757,-0.085950412,0.788636366,0.429090909,3.35,0.803496515,0,0,0,1,1,0,0,1,3
0.280303031,0.297621818,0.331342659,0.109090908,-0.085950412,-0.057517485,1.029090909,1.95,1.495804205,0,0,0,1,2,1,0,0,3
0.080303031,0.497621818,-0.060195806,0.275757578,0.595867768,0.711713286,1.429090909,-0.85,2.649650345,0,0,0,1,1,1,0,0,3
0.013636366,0.137621818,0.408265734,-0.015909092,-1.449586777,-0.499825175,3.229090909,0.35,3.111188825,0,0,0,1,4,0,0,0,3
0.280303031,0.057621818,0.139034964,0.067424243,0.368595043,0.634790211,-0.970909091,3.65,1.034265725,0,0,0,1,1,1,0,0,3
0.280303031,0.097621818,-0.004426576,-0.057575757,-0.085950412,-0.09597902,0.029090909,1.95,3.111188825,0,0,0,1,3,0,0,1,3
0.280303031,0.090021818,0.408265734,0.067424243,0.595867768,0.615559441,-0.970909091,0.95,3.111188825,0,0,0,1,1,1,0,0,3
0.246969696,0.057621818,0.408265734,0.317424243,0.595867768,-1.13444056,1.229090909,1.55,1.726573415,0,0,0,1,1,1,0,0,3
0.146969696,0.257621818,0.331342659,0.150757578,0.141322313,-0.36520979,1.029090909,2.05,1.034265725,0,0,0,1,2,1,0,0,3
0.280303031,0.297621818,0.408265734,0.234090908,0.595867768,0.596328671,2.629090909,0.55,-1.042657345,0,0,0,0,3,1,0,0,3
0.213636366,-0.102378182,0.139034964,0.067424243,-0.767768597,0.519405596,1.429090909,1.55,1.495804205,0,0,0,0,2,1,0,0,3
0.146969696,0.097621818,-2.239811191,-0.099242422,0.595867768,-0.82674825,3.429090909,2.35,1.034265725,0,0,0,1,3,1,0,0,3
0.280303031,0.297621818,-0.284041956,0.192424243,0.595867768,-0.519055945,3.029090909,2.35,-1.504195795,0,0,0,1,2,1,0,0,3
0.113636366,0.417621818,0.292881119,0.025757578,0.595867768,-0.1729021,1.229090909,0.55,1.265034965,0,0,0,1,2,1,0,0,3
0.213636366,0.486821818,0.330958044,-0.057575757,0.368595043,0.711713286,3.229090909,0.05,-1.042657345,0,0,0,1,1,1,0,0,3
0.113636366,0.257621818,0.215958044,-0.224242422,0.595867768,0.519405596,1.029090909,1.15,0.341958035,0,0,0,0,2,1,0,1,3
0.280303031,0.297621818,0.177496504,0.150757578,0.595867768,0.711713286,-0.970909091,3.05,-0.350349655,0,0,0,1,2,1,0,0,3
0.246969696,-2.422378182,-1.322503496,-0.182575757,-0.313223142,-0.557517485,3.029090909,2.95,2.418881105,0,0,0,1,2,1,0,0,3
0.146969696,0.177621818,0.408265734,0.400757578,0.595867768,0.596328671,2.429090909,0.35,-1.273426585,0,0,0,1,2,1,0,0,3
0.246969696,0.137621818,0.408265734,0.150757578,0.141322313,0.019405596,-1.770909091,1.15,3.341958035,0,0,0,1,2,1,0,0,3
0.246969696,0.497621818,0.408265734,0.150757578,0.595867768,0.788636366,-1.570909091,0.75,1.726573415,0,0,0,0,2,1,0,0,3
0.080303031,0.177621818,0.408265734,0.067424243,0.232231403,0.692482516,0.429090909,0.15,1.265034965,0,0,0,1,2,1,0,0,3
0.280303031,0.454821818,0.331342659,0.109090908,0.595867768,-0.36520979,2.229090909,-0.05,-0.119580415,0,0,0,1,2,1,0,0,3
0.146969696,0.297621818,0.180573424,0.109090908,0.595867768,0.807867131,0.029090909,1.85,-0.581118895,0,0,0,1,1,1,0,0,3
0.280303031,0.057621818,0.408265734,0.234090908,0.141322313,-0.36520979,-0.170909091,0.35,2.418881105,0,0,0,1,1,0,0,1,3
0.146969696,0.217621818,0.139034964,0.150757578,0.141322313,-0.36520979,3.429090909,0.75,-1.273426585,0,0,0,0,2,1,0,1,3
0.246969696,-0.282778182,-0.399426576,0.109090908,0.595867768,-1.249825175,1.629090909,-0.45,3.111188825,0,0,0,0,3,1,0,0,3
0.280303031,0.497621818,0.408265734,0.359090908,0.595867768,0.327097901,-0.170909091,0.15,0.803496515,0,0,0,1,2,1,1,0,3
0.280303031,0.297621818,0.215958044,0.025757578,0.504958678,0.711713286,-2.370909091,3.15,0.341958035,0,0,0,1,2,1,0,0,3
0.246969696,-0.186378182,0.257111889,-0.057575757,0.141322313,0.711713286,1.029090909,0.35,0.572727275,0,0,0,1,1,1,0,0,3
0.280303031,0.497621818,0.408265734,0.317424243,0.595867768,0.865559441,1.229090909,-0.65,-0.581118895,0,0,0,1,2,1,0,0,3
0.246969696,0.297621818,0.408265734,0.317424243,0.595867768,-0.057517485,1.429090909,0.15,-0.581118895,0,0,0,1,4,0,0,0,3
0.013636366,0.257621818,-0.091734266,0.234090908,-0.995041322,-0.44213287,0.429090909,-0.65,4.034265725,0,0,0,0,2,1,0,0,3
0.280303031,0.297621818,0.408265734,0.109090908,0.368595043,-0.788286715,3.829090909,-1.25,-0.581118895,0,0,0,1,4,1,0,1,3
0.146969696,0.497621818,0.331342659,-0.015909092,-0.767768597,0.788636366,-1.170909091,0.95,1.726573415,0,0,0,0,2,1,0,0,3
-0.253030304,0.497621818,0.177496504,-0.265909092,0.141322313,-0.519055945,2.629090909,-0.75,0.803496515,0,0,0,0,3,0,0,1,3
0.146969696,0.177621818,0.254419579,-0.015909092,-0.040495867,0.519405596,-0.770909091,0.15,1.957342655,0,0,0,1,2,1,0,0,3
0.146969696,0.337621818,0.331342659,0.192424243,0.368595043,0.788636366,0.429090909,0.95,-1.273426585,0,0,0,1,2,1,0,0,2
0.146969696,-0.062378182,-1.053272726,-0.099242422,0.368595043,0.404020981,0.229090909,0.75,1.495804205,0,0,0,1,2,0,0,1,2
0.280303031,0.257621818,-0.168657341,-0.099242422,-0.995041322,-0.288286715,1.029090909,1.25,0.803496515,0,0,0,1,2,1,0,0,2
